Team,Name,Price,Rating,Room Type
CIN,Home2 Suites By Hilton Cincinnati Eastgate,240,101,1 queen bed
CIN,Best Western PLUS Hannaford Inn & Suites,180,7.9,1 queen bed
CIN,Best Western Clermont,193,7.7,1 queen bed
CIN,Home2 Suites By Hilton Cincinnati Midtown Oakley,271,101,Private suite2 queen beds
CIN,Best Western Premier Mariemont Inn,489,9.5,2 queen beds
CLE,Drury Plaza Hotel Cleveland Downtown,381,9.0,2 queen beds
CLE,"Hotel Indigo Cleveland Downtown, an IHG Hotel",297,8.1,2 queen beds
CLE,Hampton Inn Cleveland-Downtown,287,8.0,2 queen beds
CLE,Hilton Garden Inn Cleveland Downtown,318,6.9,2 queen beds
CLE,The Glidden House,349,9.1,1 queen bed
CLE,Tru By Hilton Cleveland Midtown,298,8.2,2 queen beds
CLE,"Holiday Inn Cleveland Clinic, an IHG Hotel",306,7.9,2 queen beds
CLE,Residence Inn by Marriott Cleveland University Circle/Medical Center,378,8.3,"3 beds (1 sofa bed, 2 queens)"
CLE,Courtyard Cleveland University Circle,403,8.3,2 queen beds
